anime_id,name,genre,type,episodes,rating,members,user_rating,count
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,6.63,2225
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,6.17,2661
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,6.88,5854
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,6.65,1579
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,7.11,2597
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,6.6,7840
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,7.0,3605
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,6.3,1160
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,6.28,826
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,6.89,1769
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,7.26,1827
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,7.09,4778
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,6.91,3538
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,6.83,2446
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,6.78,15391
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,6.55,1293
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,7.02,10042
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,7.01,15591
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,,0
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,6.06,1341
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,6.95,1580
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,6.8,2352
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,,0
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,6.91,3494
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,6.93,438
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,6.77,1475
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,6.94,5654
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,6.65,171
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,6.79,9178
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,6.36,1911
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,6.33,4761
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,6.82,2482
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,6.86,1103
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,6.78,4243
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,6.73,9907
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,6.93,5196
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,6.99,4034
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,6.59,1536
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,7.03,3045
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,6.76,5110
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,5.98,1229
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,6.75,2250
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,5.82,967
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,6.6,420
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,6.94,7064
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,6.14,963
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,6.45,2699
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,6.94,13850
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,6.85,9914
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,6.71,4459
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,6.65,2100
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,7.05,2747
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,6.31,2043
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,7.01,155
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,7.09,12344
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,6.63,2365
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,6.65,1274
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,6.77,1586
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,6.44,3205
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,5.96,1116
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,6.71,9099
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,6.82,9235
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,6.95,372
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,6.78,5549
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,6.87,4173
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,6.86,10047
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,6.79,3275
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,6.57,6441
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,5.98,120
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251,6.7,1100
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,6.86,8912
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,6.76,206
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,6.08,402
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732,6.62,1586
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210,,0
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190,6.77,900
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160,6.3,804
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,5.63,712
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,6.63,2729
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860,7.1,1791
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570,6.97,7851
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435,6.03,837
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728,5.8,512
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,5959,6.55,190
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000,6.85,2398
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339,6.72,11537
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989,6.85,4884
6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349,7.08,3833
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249,6.45,7492
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,6.97,3657
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,6.86,3794
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646,6.92,3890
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893,6.03,794
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118,6.61,864
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372,,0
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225,5.69,1735
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,80763,6.67,2365
889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562,6.99,12541
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151,6.13,407
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111,6.49,4338
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,7.04,12901
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246,6.81,10523
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464,6.68,1685
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,7.1,7267
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,6.57,7869
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378,6.64,15070
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359,6.27,183
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401,6.24,1974
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900,6.88,7530
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961,6.31,455
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799,6.01,1463
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461,6.0,1351
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102,6.6,14117
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321,7.37,145
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866,5.67,963
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646,6.73,1852
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1,8.16,9943,6.28,515
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557,6.48,438
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862,6.0,1849
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,7.05,4772
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708,6.51,2015
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105,6.63,4513
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833,6.5,341
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,6.56,2547
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,6.78,9748
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099,6.8,4234
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407,6.5,5442
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923,5.95,221
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1,8.15,24310,6.38,227
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,7954,6.38,159
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612,6.46,3204
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,6.75,6834
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020,6.07,1090
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095,6.75,4894
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820,6.19,4324
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862,6.41,1711
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423,6.57,9402
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575,6.44,444
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711,6.26,918
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276,6.66,9533
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100,6.8,11187
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454,5.36,423
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832,6.27,2256
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629,6.75,750
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165,6.07,816
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989,6.33,559
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331,6.27,1642
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063,7.15,199
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641,6.37,6460
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168,6.61,1200
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177,6.69,1489
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645,6.82,171
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916,6.68,1043
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679,6.55,1982
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382,,0
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353,6.43,225
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199,5.95,303
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506,6.47,3424
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106,7.05,5780
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789,6.26,2137
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614,6.06,621
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308,7.02,162
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825,6.27,2303
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300,6.71,9235
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075,5.78,877
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712,7.15,162
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075,6.72,3344
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,353876,6.76,11876
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962,5.99,2846
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886,6.65,3711
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564,6.37,1774
2159,Ookiku Furikabutte,"Comedy, Sports",TV,25,8.11,49599,6.61,1561
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833,6.8,4192
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187,6.58,31
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018,6.81,1629
6505,There She Is!!,"Comedy, Romance",ONA,5,8.11,13935,6.95,591
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872,6.59,5475
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035,7.02,14304
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969,6.35,822
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712,6.53,174
9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39,8.1,10649,6.77,62
7711,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,97910,6.65,4512
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685,6.54,2031
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454,6.48,2935
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12,8.1,101335,6.45,1697
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721,6.6,2811
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135,6.42,6215
32613,Elsword: El Lady,"Action, Fantasy",ONA,12,8.11,3846,-1.0,1
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069,7.01,563
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,13901,6.39,744
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036,6.05,684
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021,6.68,2519
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192,5.26,297
5678,Kobato.,"Comedy, Drama, Fantasy",TV,24,8.09,88986,6.74,2642
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521,6.87,907
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240,6.67,866
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516,6.34,1393
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170,6.1,1357
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6,8.09,21186,5.91,1167
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648,6.68,2424
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374,6.27,2103
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962,6.56,3098
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816,6.51,3178
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910,6.4,6002
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689,6.79,4333
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342,6.16,534
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184,6.8,19759
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181,6.61,3152
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,6.85,3664
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760,5.87,2017
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157,6.49,1392
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190,6.93,21826
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554,6.01,246
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584,7.09,141
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941,6.92,967
